ID X PCODE,Label,ID,PCODE
G5GT1T7 X GHYX,0.0030225163791328673,G5GT1T7,GHYX
G5GT1T7 X QBOL,0.0007717088446952403,G5GT1T7,QBOL
G5GT1T7 X RVSZ,9.65814761002548e-05,G5GT1T7,RVSZ
G5JV9HW X K6QO,1.0,G5JV9HW,K6QO
G5JV9HW X RVSZ,0.9997829794883728,G5JV9HW,RVSZ
G5JV9HW X GHYX,0.00012972201511729506,G5JV9HW,GHYX
G5JV9HW X PYUQ,2.3890439479146156e-05,G5JV9HW,PYUQ
G5JV9HW X N2MW,1.9638773665064946e-05,G5JV9HW,N2MW
G5VEYBG X K6QO,1.0,G5VEYBG,K6QO
G5VEYBG X QBOL,1.0,G5VEYBG,QBOL
G5VEYBG X RVSZ,0.9997407793998718,G5VEYBG,RVSZ
G5VEYBG X N2MW,0.00011134952364955095,G5VEYBG,N2MW
G5VEYBG X GHYX,6.846352334832774e-05,G5VEYBG,GHYX
G603TV0 X RVSZ,1.0,G603TV0,RVSZ
G603TV0 X K6QO,0.9928683638572692,G603TV0,K6QO
G603TV0 X PYUQ,0.0020174700766801834,G603TV0,PYUQ
G603TV0 X GHYX,0.0015784779097884893,G603TV0,GHYX
G603TV0 X QBOL,0.0012912849197164178,G603TV0,QBOL
G60Q7B5 X RVSZ,1.0,G60Q7B5,RVSZ
G60Q7B5 X K6QO,0.995860993862152,G60Q7B5,K6QO
G60Q7B5 X GHYX,0.0020520512480288744,G60Q7B5,GHYX
G60Q7B5 X QBOL,0.0014817629707977176,G60Q7B5,QBOL
G60Q7B5 X ECY3,0.00011132517829537393,G60Q7B5,ECY3
G651RLL X PYUQ,1.0,G651RLL,PYUQ
G651RLL X QBOL,0.8559432625770569,G651RLL,QBOL
G651RLL X RVSZ,0.08332446962594986,G651RLL,RVSZ
G651RLL X BSTQ,0.028316227719187737,G651RLL,BSTQ
G651RLL X N2MW,0.009142995811998844,G651RLL,N2MW
G6F70CY X RVSZ,1.0,G6F70CY,RVSZ
G6F70CY X K6QO,0.5130851864814758,G6F70CY,K6QO
G6F70CY X QBOL,0.339230477809906,G6F70CY,QBOL
G6F70CY X N2MW,0.06534260511398315,G6F70CY,N2MW
G6F70CY X GHYX,0.057075574994087226,G6F70CY,GHYX
G6OMQM4 X RVSZ,1.0,G6OMQM4,RVSZ
G6OMQM4 X K6QO,0.8835256695747375,G6OMQM4,K6QO
G6OMQM4 X QBOL,0.06495434045791626,G6OMQM4,QBOL
G6OMQM4 X GHYX,0.038546085357666016,G6OMQM4,GHYX
G6OMQM4 X ECY3,0.004431136418133974,G6OMQM4,ECY3
G6T3K8O X K6QO,1.0,G6T3K8O,K6QO
G6T3K8O X RVSZ,0.999344527721405,G6T3K8O,RVSZ
G6T3K8O X GHYX,0.00029655435355380183,G6T3K8O,GHYX
G6T3K8O X PYUQ,0.00022774373064748946,G6T3K8O,PYUQ
G6T3K8O X QBOL,7.3013681685552e-05,G6T3K8O,QBOL
G71TBD3 X RVSZ,1.0,G71TBD3,RVSZ
G71TBD3 X K6QO,0.9917677640914916,G71TBD3,K6QO
G71TBD3 X QBOL,0.004156619776040316,G71TBD3,QBOL
G71TBD3 X PYUQ,0.0014489410677924752,G71TBD3,PYUQ
G71TBD3 X GHYX,0.001006177393719554,G71TBD3,GHYX
G749R57 X K6QO,1.0,G749R57,K6QO
G749R57 X RVSZ,0.999786913394928,G749R57,RVSZ
G749R57 X GHYX,8.522571442881599e-05,G749R57,GHYX
G749R57 X PYUQ,7.259853737195955e-05,G749R57,PYUQ
G749R57 X QBOL,1.7633590687182732e-05,G749R57,QBOL
G7C1WY9 X PYUQ,1.0,G7C1WY9,PYUQ
G7C1WY9 X RVSZ,0.4668403267860413,G7C1WY9,RVSZ
G7C1WY9 X QBOL,0.27974486351013184,G7C1WY9,QBOL
G7C1WY9 X FM3X,0.15721678733825686,G7C1WY9,FM3X
G7C1WY9 X BSTQ,0.03920571506023407,G7C1WY9,BSTQ
G7GQ2IG X PYUQ,1.0,G7GQ2IG,PYUQ
G7GQ2IG X QBOL,1.0,G7GQ2IG,QBOL
G7GQ2IG X J9JW,1.0,G7GQ2IG,J9JW
G7GQ2IG X JZ9D,0.997959852218628,G7GQ2IG,JZ9D
G7GQ2IG X GHYX,0.0008964078733697534,G7GQ2IG,GHYX
G7I0UTR X K6QO,1.0,G7I0UTR,K6QO
G7I0UTR X RVSZ,0.9998568296432496,G7I0UTR,RVSZ
G7I0UTR X GHYX,3.929916420020163e-05,G7I0UTR,GHYX
G7I0UTR X QBOL,2.9281520255608484e-05,G7I0UTR,QBOL
G7I0UTR X PYUQ,1.7700958778732456e-05,G7I0UTR,PYUQ
G7KB7FK X RIBP,1.0,G7KB7FK,RIBP
G7KB7FK X RVSZ,0.9488099217414856,G7KB7FK,RVSZ
G7KB7FK X QBOL,0.03803901001811028,G7KB7FK,QBOL
G7KB7FK X 66FJ,0.003727542702108622,G7KB7FK,66FJ
G7KB7FK X ECY3,0.0019021140178665519,G7KB7FK,ECY3
G7NWN4V X RVSZ,1.0,G7NWN4V,RVSZ
G7NWN4V X K6QO,0.9790799021720886,G7NWN4V,K6QO
G7NWN4V X QBOL,0.011149147525429727,G7NWN4V,QBOL
G7NWN4V X GHYX,0.007206013426184655,G7NWN4V,GHYX
G7NWN4V X RIBP,0.0006352050695568322,G7NWN4V,RIBP
G7OF7AT X K6QO,1.0,G7OF7AT,K6QO
G7OF7AT X RVSZ,0.9998047947883606,G7OF7AT,RVSZ
G7OF7AT X RIBP,6.383286381606013e-05,G7OF7AT,RIBP
G7OF7AT X GHYX,5.1009828894166276e-05,G7OF7AT,GHYX
G7OF7AT X QBOL,2.615616358525585e-05,G7OF7AT,QBOL
G7QEKML X RVSZ,1.0,G7QEKML,RVSZ
G7QEKML X K6QO,0.9993208646774292,G7QEKML,K6QO
G7QEKML X QBOL,0.00033170508686453104,G7QEKML,QBOL
G7QEKML X GHYX,0.0001410798286087811,G7QEKML,GHYX
G7QEKML X ECY3,4.122898099012673e-05,G7QEKML,ECY3
G844E17 X K6QO,1.0,G844E17,K6QO
G844E17 X RVSZ,0.9997718930244446,G844E17,RVSZ
G844E17 X GHYX,0.0001200847837026231,G844E17,GHYX
G844E17 X N2MW,7.440613990183921e-05,G844E17,N2MW
G844E17 X QBOL,7.678550900891423e-06,G844E17,QBOL
G88PNJ5 X K6QO,1.0,G88PNJ5,K6QO
G88PNJ5 X RVSZ,0.999817192554474,G88PNJ5,RVSZ
G88PNJ5 X GHYX,6.271438905969262e-05,G88PNJ5,GHYX
G88PNJ5 X QBOL,5.421766400104389e-05,G88PNJ5,QBOL
G88PNJ5 X PYUQ,1.9141880329698324e-05,G88PNJ5,PYUQ
G88QQC0 X K6QO,1.0,G88QQC0,K6QO
G88QQC0 X RVSZ,0.9997954964637756,G88QQC0,RVSZ
G88QQC0 X GHYX,0.00013965871767140922,G88QQC0,GHYX
G88QQC0 X QBOL,1.7456381101510487e-05,G88QQC0,QBOL
G88QQC0 X N2MW,1.7335340089630336e-05,G88QQC0,N2MW
G8GIBXA X RVSZ,1.0,G8GIBXA,RVSZ
G8GIBXA X K6QO,0.987294852733612,G8GIBXA,K6QO
G8GIBXA X QBOL,0.008779648691415787,G8GIBXA,QBOL
G8GIBXA X ECY3,0.0009006051113829018,G8GIBXA,ECY3
G8GIBXA X GHYX,0.0007499393541365862,G8GIBXA,GHYX
G8IU38N X RVSZ,1.0,G8IU38N,RVSZ
G8IU38N X K6QO,0.9977580904960632,G8IU38N,K6QO
G8IU38N X QBOL,0.0010937758488580585,G8IU38N,QBOL
G8IU38N X GHYX,0.0004259835695847869,G8IU38N,GHYX
G8IU38N X ECY3,0.0003675494226627052,G8IU38N,ECY3
G8N9CB0 X K6QO,1.0,G8N9CB0,K6QO
G8N9CB0 X RVSZ,0.9997082352638244,G8N9CB0,RVSZ
G8N9CB0 X GHYX,0.00014823801757302135,G8N9CB0,GHYX
G8N9CB0 X QBOL,7.132310565793887e-05,G8N9CB0,QBOL
G8N9CB0 X PYUQ,2.4714512619539167e-05,G8N9CB0,PYUQ
G8YK4EB X RVSZ,1.0,G8YK4EB,RVSZ
G8YK4EB X K6QO,1.0,G8YK4EB,K6QO
G8YK4EB X QBOL,0.6841657161712646,G8YK4EB,QBOL
G8YK4EB X ECY3,0.13749004900455475,G8YK4EB,ECY3
G8YK4EB X GHYX,0.13343214988708496,G8YK4EB,GHYX
G8YM9WH X K6QO,1.0,G8YM9WH,K6QO
G8YM9WH X RVSZ,0.9992082715034484,G8YM9WH,RVSZ
G8YM9WH X GHYX,0.0007295229006558657,G8YM9WH,GHYX
G8YM9WH X PYUQ,1.5101677490747534e-05,G8YM9WH,PYUQ
G8YM9WH X QBOL,9.283550753025338e-06,G8YM9WH,QBOL
G8YUM9W X RVSZ,1.0,G8YUM9W,RVSZ
G8YUM9W X K6QO,0.9929414987564088,G8YUM9W,K6QO
G8YUM9W X QBOL,0.004147183150053024,G8YUM9W,QBOL
G8YUM9W X GHYX,0.0010128469439223409,G8YUM9W,GHYX
G8YUM9W X RIBP,0.0007763738394714893,G8YUM9W,RIBP
G8Z2PDK X RVSZ,1.0,G8Z2PDK,RVSZ
G8Z2PDK X K6QO,0.990830421447754,G8Z2PDK,K6QO
G8Z2PDK X PYUQ,0.005717835854738951,G8Z2PDK,PYUQ
G8Z2PDK X QBOL,0.002622726373374462,G8Z2PDK,QBOL
G8Z2PDK X GHYX,0.00039142489549703896,G8Z2PDK,GHYX
G9AA6TN X K6QO,1.0,G9AA6TN,K6QO
G9AA6TN X RVSZ,0.9997749924659728,G9AA6TN,RVSZ
G9AA6TN X GHYX,0.00014894214109517634,G9AA6TN,GHYX
G9AA6TN X QBOL,1.5168760910455607e-05,G9AA6TN,QBOL
G9AA6TN X PYUQ,1.33643679873785e-05,G9AA6TN,PYUQ
G9G5YW3 X QBOL,1.0,G9G5YW3,QBOL
G9G5YW3 X PYUQ,0.6522120237350464,G9G5YW3,PYUQ
G9G5YW3 X RVSZ,0.3238445818424225,G9G5YW3,RVSZ
G9G5YW3 X LJR9,0.009462719783186913,G9G5YW3,LJR9
G9G5YW3 X GHYX,0.004112880676984787,G9G5YW3,GHYX
G9GNGFI X RVSZ,1.0,G9GNGFI,RVSZ
G9GNGFI X K6QO,1.0,G9GNGFI,K6QO
G9GNGFI X QBOL,0.8822305202484131,G9GNGFI,QBOL
G9GNGFI X ECY3,0.029471218585968018,G9GNGFI,ECY3
G9GNGFI X N2MW,0.02189632691442966,G9GNGFI,N2MW
G9H716J X RVSZ,1.0,G9H716J,RVSZ
G9H716J X K6QO,0.5643742680549622,G9H716J,K6QO
G9H716J X QBOL,0.2790151536464691,G9H716J,QBOL
G9H716J X GHYX,0.13717767596244812,G9H716J,GHYX
G9H716J X ECY3,0.005203341133892536,G9H716J,ECY3
G9IFWWB X RVSZ,1.0,G9IFWWB,RVSZ
G9IFWWB X GHYX,1.0,G9IFWWB,GHYX
G9IFWWB X K6QO,0.6958667635917664,G9IFWWB,K6QO
G9IFWWB X QBOL,0.22185063362121585,G9IFWWB,QBOL
G9IFWWB X PYUQ,0.06490331143140793,G9IFWWB,PYUQ
G9QCZ14 X ECY3,1.0,G9QCZ14,ECY3
G9QCZ14 X RVSZ,0.9827227592468262,G9QCZ14,RVSZ
G9QCZ14 X QBOL,0.007346077356487513,G9QCZ14,QBOL
G9QCZ14 X GHYX,0.005379094276577234,G9QCZ14,GHYX
G9QCZ14 X PYUQ,0.0007593751070089638,G9QCZ14,PYUQ
G9SHXDD X RVSZ,1.0,G9SHXDD,RVSZ
G9SHXDD X K6QO,0.9975956082344056,G9SHXDD,K6QO
G9SHXDD X QBOL,0.001301191165111959,G9SHXDD,QBOL
G9SHXDD X GHYX,0.00046001476584933704,G9SHXDD,GHYX
G9SHXDD X ECY3,0.00023857629275880757,G9SHXDD,ECY3
GA0KBE7 X RVSZ,1.0,GA0KBE7,RVSZ
GA0KBE7 X K6QO,0.5995089411735535,GA0KBE7,K6QO
GA0KBE7 X ECY3,0.2286707162857056,GA0KBE7,ECY3
GA0KBE7 X QBOL,0.13450337946414948,GA0KBE7,QBOL
GA0KBE7 X GHYX,0.019882969558238983,GA0KBE7,GHYX
GA5NQZC X RVSZ,1.0,GA5NQZC,RVSZ
GA5NQZC X K6QO,0.956523060798645,GA5NQZC,K6QO
GA5NQZC X QBOL,0.026398787274956703,GA5NQZC,QBOL
GA5NQZC X ECY3,0.007441991940140723,GA5NQZC,ECY3
GA5NQZC X GHYX,0.004072980023920536,GA5NQZC,GHYX
GA7T35M X K6QO,1.0,GA7T35M,K6QO
GA7T35M X RVSZ,0.9998214840888976,GA7T35M,RVSZ
GA7T35M X N2MW,6.0127458709757775e-05,GA7T35M,N2MW
GA7T35M X QBOL,3.394248051336035e-05,GA7T35M,QBOL
GA7T35M X GHYX,2.728436993493233e-05,GA7T35M,GHYX
GABY3A8 X K6QO,1.0,GABY3A8,K6QO
GABY3A8 X RVSZ,0.99977308511734,GABY3A8,RVSZ
GABY3A8 X 66FJ,7.419040048262104e-05,GABY3A8,66FJ
GABY3A8 X GHYX,4.528447607299313e-05,GABY3A8,GHYX
GABY3A8 X QBOL,2.968254011648241e-05,GABY3A8,QBOL
GAFUGUK X RVSZ,1.0,GAFUGUK,RVSZ
GAFUGUK X K6QO,0.9983862638473512,GAFUGUK,K6QO
GAFUGUK X QBOL,0.0013917991891503336,GAFUGUK,QBOL
GAFUGUK X PYUQ,4.235750384395942e-05,GAFUGUK,PYUQ
GAFUGUK X GHYX,3.707539144670591e-05,GAFUGUK,GHYX
GAH60KM X K6QO,1.0,GAH60KM,K6QO
GAH60KM X RVSZ,0.9997027516365052,GAH60KM,RVSZ
GAH60KM X PYUQ,0.00017677608411759138,GAH60KM,PYUQ
GAH60KM X GHYX,7.448952237609774e-05,GAH60KM,GHYX
GAH60KM X QBOL,9.036518349603284e-06,GAH60KM,QBOL
GALN46C X RVSZ,1.0,GALN46C,RVSZ
GALN46C X K6QO,1.0,GALN46C,K6QO
GALN46C X QBOL,0.9698282480239868,GALN46C,QBOL
GALN46C X GHYX,0.011639009229838848,GALN46C,GHYX
GALN46C X PYUQ,0.008114009164273739,GALN46C,PYUQ
GAWXYLU X K6QO,1.0,GAWXYLU,K6QO
GAWXYLU X QBOL,1.0,GAWXYLU,QBOL
GAWXYLU X RVSZ,0.9993873834609984,GAWXYLU,RVSZ
GAWXYLU X PYUQ,0.0003394836385268718,GAWXYLU,PYUQ
GAWXYLU X N2MW,0.00011801945220213383,GAWXYLU,N2MW
GB0S5KQ X K6QO,1.0,GB0S5KQ,K6QO
GB0S5KQ X RVSZ,0.9998098015785216,GB0S5KQ,RVSZ
GB0S5KQ X GHYX,0.0001194719225168228,GB0S5KQ,GHYX
GB0S5KQ X QBOL,1.4589191778213715e-05,GB0S5KQ,QBOL
GB0S5KQ X JWFN,1.4247483704821207e-05,GB0S5KQ,JWFN
GB16H1Y X K6QO,1.0,GB16H1Y,K6QO
GB16H1Y X RVSZ,0.999799907207489,GB16H1Y,RVSZ
GB16H1Y X GHYX,0.00013314103125594556,GB16H1Y,GHYX
GB16H1Y X QBOL,2.7298461645841602e-05,GB16H1Y,QBOL
GB16H1Y X SOP4,7.0281093940138825e-06,GB16H1Y,SOP4
GB5SHPT X K6QO,1.0,GB5SHPT,K6QO
GB5SHPT X RVSZ,0.999891996383667,GB5SHPT,RVSZ
GB5SHPT X N2MW,3.991910125478171e-05,GB5SHPT,N2MW
GB5SHPT X GHYX,2.266142473672517e-05,GB5SHPT,GHYX
GB5SHPT X QBOL,1.7264648704440333e-05,GB5SHPT,QBOL
GBCHSXE X K6QO,1.0,GBCHSXE,K6QO
GBCHSXE X RVSZ,0.9998918771743774,GBCHSXE,RVSZ
GBCHSXE X GHYX,2.9104116038070064e-05,GBCHSXE,GHYX
GBCHSXE X PYUQ,1.8245902538183145e-05,GBCHSXE,PYUQ
GBCHSXE X JWFN,1.1196457307960372e-05,GBCHSXE,JWFN
GBHVJYC X RVSZ,1.0,GBHVJYC,RVSZ
GBHVJYC X K6QO,1.0,GBHVJYC,K6QO
GBHVJYC X QBOL,0.817164421081543,GBHVJYC,QBOL
GBHVJYC X ECY3,0.09235815703868866,GBHVJYC,ECY3
GBHVJYC X GHYX,0.046805709600448615,GBHVJYC,GHYX
GBJ752I X RVSZ,1.0,GBJ752I,RVSZ
GBJ752I X K6QO,0.9911983609199524,GBJ752I,K6QO
GBJ752I X GHYX,0.005981035530567168,GBJ752I,GHYX
GBJ752I X QBOL,0.0009784081485122444,GBJ752I,QBOL
GBJ752I X PYUQ,0.000628673704341054,GBJ752I,PYUQ
GBMJXL8 X J9JW,1.0,GBMJXL8,J9JW
GBMJXL8 X JZ9D,0.998814344406128,GBMJXL8,JZ9D
GBMJXL8 X QBOL,0.0007962193340063095,GBMJXL8,QBOL
GBMJXL8 X GHYX,0.0001461987558286637,GBMJXL8,GHYX
GBMJXL8 X RVSZ,0.0001099370638257824,GBMJXL8,RVSZ
GBNYQY0 X QBOL,1.0,GBNYQY0,QBOL
GBNYQY0 X RVSZ,0.38334497809410095,GBNYQY0,RVSZ
GBNYQY0 X GHYX,0.3291469514369965,GBNYQY0,GHYX
GBNYQY0 X PYUQ,0.24942454695701602,GBNYQY0,PYUQ
GBNYQY0 X 8NN1,0.009962180629372595,GBNYQY0,8NN1
GBS62CI X K6QO,1.0,GBS62CI,K6QO
GBS62CI X RVSZ,0.999751627445221,GBS62CI,RVSZ
GBS62CI X GHYX,0.00019604073895607144,GBS62CI,GHYX
GBS62CI X QBOL,1.351564333162969e-05,GBS62CI,QBOL
GBS62CI X PYUQ,7.109540092642419e-06,GBS62CI,PYUQ
GC3K4GL X K6QO,1.0,GC3K4GL,K6QO
GC3K4GL X RVSZ,0.9999008178710938,GC3K4GL,RVSZ
GC3K4GL X GHYX,2.518766632420011e-05,GC3K4GL,GHYX
GC3K4GL X SOP4,1.570792665006593e-05,GC3K4GL,SOP4
GC3K4GL X QBOL,1.5650493878638372e-05,GC3K4GL,QBOL
GCG8SJK X K6QO,1.0,GCG8SJK,K6QO
GCG8SJK X RVSZ,0.999831199645996,GCG8SJK,RVSZ
GCG8SJK X GHYX,0.00010427807865198703,GCG8SJK,GHYX
GCG8SJK X N2MW,1.6253403373411857e-05,GCG8SJK,N2MW
GCG8SJK X QBOL,1.3981902156956494e-05,GCG8SJK,QBOL
GCLATRK X RVSZ,1.0,GCLATRK,RVSZ
GCLATRK X QBOL,1.0,GCLATRK,QBOL
GCLATRK X K6QO,0.9793583750724792,GCLATRK,K6QO
GCLATRK X RIBP,0.0051799085922539225,GCLATRK,RIBP
GCLATRK X N2MW,0.005034338217228651,GCLATRK,N2MW
GCR9NFK X K6QO,1.0,GCR9NFK,K6QO
GCR9NFK X RVSZ,0.9998956918716432,GCR9NFK,RVSZ
GCR9NFK X GHYX,3.37196615873836e-05,GCR9NFK,GHYX
GCR9NFK X N2MW,1.450898162147496e-05,GCR9NFK,N2MW
GCR9NFK X PYUQ,9.533843694953248e-06,GCR9NFK,PYUQ
GCUCI8B X K6QO,1.0,GCUCI8B,K6QO
GCUCI8B X RVSZ,0.9997410178184508,GCUCI8B,RVSZ
GCUCI8B X AHXO,5.8922363677993424e-05,GCUCI8B,AHXO
GCUCI8B X GHYX,4.4804444769397385e-05,GCUCI8B,GHYX
GCUCI8B X PYUQ,3.8256046536844224e-05,GCUCI8B,PYUQ
GCVBS0H X RVSZ,1.0,GCVBS0H,RVSZ
GCVBS0H X QBOL,1.0,GCVBS0H,QBOL
GCVBS0H X K6QO,0.9855034351348876,GCVBS0H,K6QO
GCVBS0H X GHYX,0.00846984051167965,GCVBS0H,GHYX
GCVBS0H X PYUQ,0.003689452074468136,GCVBS0H,PYUQ
GCYRVHD X K6QO,1.0,GCYRVHD,K6QO
GCYRVHD X RVSZ,0.9998610019683838,GCYRVHD,RVSZ
GCYRVHD X GHYX,7.283375452971086e-05,GCYRVHD,GHYX
GCYRVHD X QBOL,2.718887299124617e-05,GCYRVHD,QBOL
GCYRVHD X ECY3,8.153037924785167e-06,GCYRVHD,ECY3
GD11JFY X RVSZ,1.0,GD11JFY,RVSZ
GD11JFY X K6QO,0.9847065806388856,GD11JFY,K6QO
GD11JFY X QBOL,0.01059042476117611,GD11JFY,QBOL
GD11JFY X GHYX,0.002529024844989181,GD11JFY,GHYX
GD11JFY X N2MW,0.0004824443312827498,GD11JFY,N2MW
GDAXBBO X RVSZ,1.0,GDAXBBO,RVSZ
GDAXBBO X K6QO,0.999439299106598,GDAXBBO,K6QO
GDAXBBO X GHYX,0.00018942233873531222,GDAXBBO,GHYX
GDAXBBO X QBOL,0.00015165020886342973,GDAXBBO,QBOL
GDAXBBO X N2MW,9.141993359662591e-05,GDAXBBO,N2MW
GDD6OH0 X RVSZ,1.0,GDD6OH0,RVSZ
GDD6OH0 X K6QO,0.9919075965881348,GDD6OH0,K6QO
GDD6OH0 X QBOL,0.006865535397082567,GDD6OH0,QBOL
GDD6OH0 X GHYX,0.000518963614013046,GDD6OH0,GHYX
GDD6OH0 X PYUQ,0.0002244491915917024,GDD6OH0,PYUQ
GDKBMQZ X RVSZ,1.0,GDKBMQZ,RVSZ
GDKBMQZ X K6QO,0.9833369851112366,GDKBMQZ,K6QO
GDKBMQZ X GHYX,0.006191282998770475,GDKBMQZ,GHYX
GDKBMQZ X QBOL,0.005194688681513071,GDKBMQZ,QBOL
GDKBMQZ X PYUQ,0.0034929560497403145,GDKBMQZ,PYUQ
GDN2FZ5 X K6QO,1.0,GDN2FZ5,K6QO
GDN2FZ5 X RVSZ,0.9998019337654114,GDN2FZ5,RVSZ
GDN2FZ5 X GHYX,9.302998660132288e-05,GDN2FZ5,GHYX
GDN2FZ5 X N2MW,2.890712494263425e-05,GDN2FZ5,N2MW
GDN2FZ5 X QBOL,1.7354028386762366e-05,GDN2FZ5,QBOL
GDR6OIV X N2MW,1.0,GDR6OIV,N2MW
GDR6OIV X QBOL,0.24876822531223294,GDR6OIV,QBOL
GDR6OIV X SOP4,0.20789764821529388,GDR6OIV,SOP4
GDR6OIV X RVSZ,0.13185590505599976,GDR6OIV,RVSZ
GDR6OIV X 66FJ,0.10078508406877518,GDR6OIV,66FJ
GDV3L9G X QBOL,1.0,GDV3L9G,QBOL
GDV3L9G X RVSZ,0.8962352871894836,GDV3L9G,RVSZ
GDV3L9G X GHYX,0.027197340503335,GDV3L9G,GHYX
GDV3L9G X JZ9D,0.017577271908521652,GDV3L9G,JZ9D
GDV3L9G X N2MW,0.015800727531313896,GDV3L9G,N2MW
GE2L9E5 X RVSZ,1.0,GE2L9E5,RVSZ
GE2L9E5 X K6QO,0.4891905784606934,GE2L9E5,K6QO
GE2L9E5 X QBOL,0.45010480284690857,GE2L9E5,QBOL
GE2L9E5 X GHYX,0.037139147520065315,GE2L9E5,GHYX
GE2L9E5 X PYUQ,0.013344939798116684,GE2L9E5,PYUQ
GEP6UGH X K6QO,1.0,GEP6UGH,K6QO
GEP6UGH X RVSZ,0.9998249411582948,GEP6UGH,RVSZ
GEP6UGH X PYUQ,5.45661459909752e-05,GEP6UGH,PYUQ
GEP6UGH X QBOL,3.539506360539235e-05,GEP6UGH,QBOL
GEP6UGH X N2MW,2.404444967396557e-05,GEP6UGH,N2MW
GERWSEA X RVSZ,1.0,GERWSEA,RVSZ
GERWSEA X K6QO,0.9874403476715088,GERWSEA,K6QO
GERWSEA X GHYX,0.006672732997685671,GERWSEA,GHYX
GERWSEA X QBOL,0.0032506941352039576,GERWSEA,QBOL
GERWSEA X ECY3,0.001030827988870442,GERWSEA,ECY3
GETAFEK X RVSZ,1.0,GETAFEK,RVSZ
GETAFEK X K6QO,0.3148635327816009,GETAFEK,K6QO
GETAFEK X RIBP,0.2474173903465271,GETAFEK,RIBP
GETAFEK X SOP4,0.11423244327306747,GETAFEK,SOP4
GETAFEK X 66FJ,0.0807725340127945,GETAFEK,66FJ
GF45NN0 X RVSZ,1.0,GF45NN0,RVSZ
GF45NN0 X ECY3,1.0,GF45NN0,ECY3
GF45NN0 X K6QO,0.7079612612724304,GF45NN0,K6QO
GF45NN0 X N2MW,0.1497156322002411,GF45NN0,N2MW
GF45NN0 X QBOL,0.09467566013336183,GF45NN0,QBOL
GF5OBQS X QBOL,1.0,GF5OBQS,QBOL
GF5OBQS X GHYX,0.5047957897186279,GF5OBQS,GHYX
GF5OBQS X RVSZ,0.4481658041477203,GF5OBQS,RVSZ
GF5OBQS X PYUQ,0.019093295559287068,GF5OBQS,PYUQ
GF5OBQS X 7POT,0.013648261316120623,GF5OBQS,7POT
GF88TF1 X RVSZ,1.0,GF88TF1,RVSZ
GF88TF1 X QBOL,1.0,GF88TF1,QBOL
GF88TF1 X K6QO,0.988207757472992,GF88TF1,K6QO
GF88TF1 X GHYX,0.006196534261107446,GF88TF1,GHYX
GF88TF1 X ECY3,0.0012932386016473176,GF88TF1,ECY3
GF9VR6Q X K6QO,1.0,GF9VR6Q,K6QO
GF9VR6Q X RVSZ,0.9998598098754884,GF9VR6Q,RVSZ
GF9VR6Q X GHYX,4.920855280943215e-05,GF9VR6Q,GHYX
GF9VR6Q X PYUQ,2.322331420145929e-05,GF9VR6Q,PYUQ
GF9VR6Q X QBOL,2.15554355236236e-05,GF9VR6Q,QBOL
GFLZ9K9 X K6QO,1.0,GFLZ9K9,K6QO
GFLZ9K9 X RVSZ,0.99984872341156,GFLZ9K9,RVSZ
GFLZ9K9 X GHYX,3.356907473062165e-05,GFLZ9K9,GHYX
GFLZ9K9 X QBOL,2.5065035515581258e-05,GFLZ9K9,QBOL
GFLZ9K9 X N2MW,2.2028620151104406e-05,GFLZ9K9,N2MW
GFM8H51 X RVSZ,1.0,GFM8H51,RVSZ
GFM8H51 X QBOL,1.0,GFM8H51,QBOL
GFM8H51 X K6QO,0.8257402181625366,GFM8H51,K6QO
GFM8H51 X ECY3,0.07601010799407959,GFM8H51,ECY3
GFM8H51 X GHYX,0.023409811779856682,GFM8H51,GHYX
GFO9E0K X K6QO,1.0,GFO9E0K,K6QO
GFO9E0K X RVSZ,0.9997125267982484,GFO9E0K,RVSZ
GFO9E0K X GHYX,0.0001846524974098429,GFO9E0K,GHYX
GFO9E0K X QBOL,4.86709141114261e-05,GFO9E0K,QBOL
GFO9E0K X PYUQ,1.5877792975516062e-05,GFO9E0K,PYUQ
GG5140K X RVSZ,1.0,GG5140K,RVSZ
GG5140K X K6QO,0.8279582262039185,GG5140K,K6QO
GG5140K X QBOL,0.13257580995559692,GG5140K,QBOL
GG5140K X AHXO,0.018062224611639977,GG5140K,AHXO
GG5140K X N2MW,0.006387484725564718,GG5140K,N2MW
GGHNXWH X RVSZ,1.0,GGHNXWH,RVSZ
GGHNXWH X K6QO,0.9778237342834472,GGHNXWH,K6QO
GGHNXWH X QBOL,0.01568266563117504,GGHNXWH,QBOL
GGHNXWH X N2MW,0.0016321683069691062,GGHNXWH,N2MW
GGHNXWH X GHYX,0.0011286017252132294,GGHNXWH,GHYX
GGIBD7Y X RVSZ,1.0,GGIBD7Y,RVSZ
GGIBD7Y X K6QO,1.0,GGIBD7Y,K6QO
GGIBD7Y X J9JW,1.0,GGIBD7Y,J9JW
GGIBD7Y X JZ9D,0.9981465339660645,GGIBD7Y,JZ9D
GGIBD7Y X ECY3,0.0005518892430700363,GGIBD7Y,ECY3
GGMJCJM X K6QO,1.0,GGMJCJM,K6QO
GGMJCJM X QBOL,1.0,GGMJCJM,QBOL
GGMJCJM X RVSZ,0.9996143579483032,GGMJCJM,RVSZ
GGMJCJM X N2MW,0.00010560930968495086,GGMJCJM,N2MW
GGMJCJM X PYUQ,9.27662695175968e-05,GGMJCJM,PYUQ
